Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
3079208650829838,0 to 12 Years,PhD,$59K-$112K,Windhoek,Namibia,-22.9576,18.4904,Contract,124795,2022-10-29,Both,Regina Ware,001-670-564-7142,Litigation Attorney,Family Law Attorney,Idealist,"Family Law Attorneys deal with legal matters related to family relationships. They handle cases like divorce, child custody, adoption, and domestic disputes to provide legal guidance.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Family law Divorce proceedings Child custody Mediation Legal counseling Court representation,"Specialize in family law matters, such as divorce, child custody, and adoption. Advocate for clients in family court proceedings. Offer legal advice and mediation services.",Deutsche Post DHL Group,"{""Sector"":""Logistics"",""Industry"":""Logistics & Delivery Services"",""City"":""Bonn"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.dpdhl.com"",""Ticker"":""DPW"",""CEO"":""Frank Appel""}"
441473044734741,1 to 13 Years,MBA,$63K-$95K,Gaza,West Bank and Gaza,31.9522,35.2332,Intern,27005,2021-12-29,Male,Lisa Mcdonald,243.919.7239x5958,Nurse Practitioner,Family Nurse Practitioner,Internships.com,"Family Nurse Practitioners specialize in family-centered healthcare, providing comprehensive medical care to individuals of all ages within a family context.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Family medicine Health assessment Pediatric care Chronic disease management Patient education,"Focus on family-centered care, providing healthcare services to individuals and families of all ages. Perform physical exams, order diagnostic tests, and manage chronic conditions. Promote health and wellness.",HF Sinclair,"{""Sector"":""Energy"",""Industry"":""Petroleum Refining"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75201"",""Website"":""www.hfsinclair.com"",""Ticker"":""DINO"",""CEO"":""Tim Go""}"
2844215897238973,1 to 11 Years,PhD,$59K-$93K,Nairobi,Kenya,-1.2864,36.8172,Contract,64574,2022-11-22,Male,Cassandra Morse,843-978-2290x923,Project Manager,Construction Project Manager,Snagajob,"The Construction Project Manager oversees and manages construction projects, ensuring they are completed on time and within budget. They coordinate with contractors, architects, and other stakeholders to ensure successful project delivery.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Construction management Budgeting Contract negotiation Safety regulations,"Oversee construction projects, including budgeting, scheduling, and coordination of subcontractors. Ensure compliance with safety regulations. Communicate project status to stakeholders.",Fortescue Metals Group,"{""Sector"":""Mining and Metals"",""Industry"":""Mining"",""City"":""East Perth"",""State"":""WA"",""Zip"":""6004"",""Website"":""https://www.fmgl.com.au/"",""Ticker"":""FMG"",""CEO"":""Elizabeth Gaines""}"
102034082897326,1 to 15 Years,B.Com,$55K-$111K,Pristina,Kosovo,42.6026,20.903,Full-Time,89906,2023-05-22,Both,Dawn Davis,+1-719-945-8649,Customer Support Specialist,Customer Success Manager,FlexJobs,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,"Build and maintain strong customer relationships, ensuring customer satisfaction and retention. Identify opportunities to upsell or cross-sell products or services. Gather and relay customer feedback to improve products.",Stockland Corporation,"{""Sector"":""Real Estate/Property Development"",""Industry"":""Real Estate"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.stockland.com.au/"",""Ticker"":""SGP"",""CEO"":""Tarun Gupta""}"
2160049171408970,5 to 11 Years,BA,$55K-$94K,The City of Hamilton,Bermuda,32.3078,-64.7505,Intern,110409,2023-05-24,Male,Brian Russell,691-390-5680,Environmental Engineer,Environmental Consultant,The Muse,"An Environmental Consultant assesses environmental impacts, provides regulatory compliance guidance, and develops strategies for sustainable practices and environmental protection.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Environmental assessments Regulatory compliance Environmental impact analysis,"Provide expertise on environmental regulations, assessments, and compliance. Conduct environmental impact assessments. Develop and implement environmental management plans.",Pfizer Inc.,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""New York"",""State"":""NY"",""Zip"":""10017"",""Website"":""https://www.pfizer.com/"",""Ticker"":""PFE"",""CEO"":""Albert Bourla""}"
2158671261485614,0 to 14 Years,MCA,$63K-$88K,Monaco,Monaco,43.7384,7.4246,Contract,117101,2022-02-22,Both,Pamela Allen,+1-739-704-3784x2551,Investment Banker,Investment Portfolio Manager,CareerBuilder,"An Investment Portfolio Manager manages investment portfolios, making investment decisions, monitoring performance, and optimizing asset allocation for clients or the organization.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Investment analysis Portfolio management Risk assessment,Manage investment portfolios on behalf of clients or organizations. Monitor portfolio performance and adjust investment strategies. Provide regular reports and updates to clients.,Royal Dutch Shell,"{""Sector"":""Oil & Gas"",""Industry"":""Oil and Gas"",""City"":""The Hague"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.shell.com"",""Ticker"":""RDS.A/RDS.B"",""CEO"":""Ben van Beurden""}"
786476694326389,1 to 10 Years,B.Tech,$65K-$116K,Willemstad,Curacao,12.1696,-68.99,Intern,17089,2022-03-10,Both,Mark Noble,001-883-333-6213,QA Analyst,Software QA Tester,Monster,"Software QA Testers ensure the quality of software products by designing and executing test cases, identifying defects, and reporting issues to developers. They play a critical role in ensuring software reliability and functionality.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Software quality assurance Test planning Test case design Test execution Defect tracking Test automation (e.g., Selenium)","Perform manual testing of software applications, identify defects, and report issues. Create and execute test cases and test plans. Collaborate with developers to resolve defects.",PayPal Holdings,"{""Sector"":""Financial Services"",""Industry"":""Financial Data Services"",""City"":""San Jose"",""State"":""California"",""Zip"":""95131"",""Website"":""www.paypal.com"",""Ticker"":""PYPL"",""CEO"":""Daniel H. Schulman""}"
623041058553775,0 to 12 Years,B.Tech,$56K-$82K,Libreville,Gabon,-0.8037,11.6094,Intern,86157,2022-08-11,Both,Heather Diaz,(611)621-0034x4198,IT Support Specialist,Desktop Support Technician,The Muse,"Desktop Support Technicians troubleshoot and maintain desktop computer systems, resolving hardware and software problems for users.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Desktop hardware and software troubleshooting Operating system expertise (e.g., Windows, macOS) Remote desktop support Hardware and software upgrades Customer service skills","Install, configure, and maintain desktop computers and peripherals. Perform hardware and software upgrades and repairs. Manage IT inventory and asset tracking.",Ameren,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""St. Louis"",""State"":""Missouri"",""Zip"":""63103"",""Website"":""www.ameren.com"",""Ticker"":""AEE"",""CEO"":""Martin J. Lyons Jr.""}"
1788171618822349,2 to 10 Years,MCA,$63K-$82K,Ashgabat,Turkmenistan,38.9697,59.5563,Full-Time,111578,2022-10-11,Female,Kathy Andrews,(440)410-1785,Legal Assistant,Litigation Support Specialist,Stack Overflow Jobs,"Assist in the preparation of litigation cases, manage electronic discovery, and handle technical aspects of trial preparation.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","E-discovery tools and processes Document review and production Litigation support software (e.g., Relativity) Data analysis Case management Communication with legal teams Technical proficiency Attention to detail Problem-solving Legal research skills","Specialize in eDiscovery and managing electronic documents for litigation. Collect, review, and produce electronic evidence. Collaborate with legal teams on case strategies.",China Shenhua Energy,"{""Sector"":""Mining and Energy"",""Industry"":""Energy - Coal"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.csec.com/"",""Ticker"":""601088"",""CEO"":""Zhang Yuzhuo""}"
2012124563864849,5 to 13 Years,MBA,$58K-$86K,Kingston,Jamaica,18.1096,-77.2975,Part-Time,27189,2022-09-10,Both,Lori Reed,(480)742-2323x587,Project Manager,IT Project Manager,CareerBuilder,"IT Project Managers plan, execute, and oversee IT projects. They define project scope, allocate resources, manage budgets, and ensure projects are delivered on time and within scope. They also communicate project status and risks to stakeholders.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Project management Team leadership Risk management Budgeting Communication skills,"Plan and oversee IT projects, manage project teams, and ensure successful project delivery within scope, time, and budget. Define project objectives and requirements. Monitor project progress and risks.",Reynolds American Inc.,"{""Sector"":""Tobacco"",""Industry"":""Tobacco"",""City"":""Winston-Salem"",""State"":""NC"",""Zip"":""27102"",""Website"":""https://www.reynoldsamerican.com/"",""Ticker"":""N/A"",""CEO"":""N/A""}"
1721976357171093,3 to 10 Years,BA,$55K-$80K,Bangkok,Thailand,15.87,100.9925,Temporary,23889,2023-02-28,Female,Thomas Ali,(883)885-1925,Project Manager,Construction Project Manager,LinkedIn,"The Construction Project Manager oversees and manages construction projects, ensuring they are completed on time and within budget. They coordinate with contractors, architects, and other stakeholders to ensure successful project delivery.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Construction management Budgeting Contract negotiation Safety regulations,"Oversee construction projects, including budgeting, scheduling, and coordination of subcontractors. Ensure compliance with safety regulations. Communicate project status to stakeholders.",NVR,"{""Sector"":""Home Construction"",""Industry"":""Homebuilders"",""City"":""Reston"",""State"":""Virginia"",""Zip"":""20190"",""Website"":""www.nvrinc.com"",""Ticker"":""NVR"",""CEO"":""Eugene J. Bredow""}"
1573958054748606,1 to 15 Years,PhD,$63K-$113K,Wellington,New Zealand,-40.9006,174.886,Part-Time,58966,2023-08-15,Both,Grace Pacheco,+1-710-351-3951x341,Research Analyst,Market Research Analyst,Glassdoor,"A Market Research Analyst gathers and analyzes data to provide insights into market trends, consumer behavior, and competitive landscapes. They help businesses make informed decisions.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Market research methodologies Data collection and analysis Consumer behavior analysis Competitor analysis Survey design and analysis Statistical analysis software (e.g., SPSS, SAS) Data visualization Trend analysis Report writing Communication skills Attention to detail","Conduct market research to gather data on consumer behavior, market trends, and competitive analysis. Analyze research findings and generate actionable insights. Prepare research reports and presentations.",Altice USA,"{""Sector"":""Telecom & Cable"",""Industry"":""Telecommunications"",""City"":""Long Island City"",""State"":""New York"",""Zip"":""11101"",""Website"":""www.alticeusa.com"",""Ticker"":""ATUS"",""CEO"":""Dennis Mathew""}"
